Date,Open,High,Low,Close,Adj Close,Volume
01-01-2014,640,641.799988,635,640.5,640.5,327
02-01-2014,637,643,627.099976,627.75,627.75,628
03-01-2014,628,628,625.049988,626.049988,626.049988,414
06-01-2014,627,632,626.950012,627.049988,627.049988,79
07-01-2014,625.25,627.5,622,626.849976,626.849976,332
08-01-2014,626.849976,627,620.599976,622.5,622.5,186
09-01-2014,628,635,620.200012,622.549988,622.549988,808
10-01-2014,633.900024,633.900024,620.099976,623.900024,623.900024,372
13-01-2014,626.950012,637.5,626.950012,634.150024,634.150024,297
14-01-2014,633.049988,635,625.599976,631.349976,631.349976,300
15-01-2014,635,639,632.5,636.849976,636.849976,307
16-01-2014,640,641,636.599976,637.900024,637.900024,515
17-01-2014,640,640,631.150024,632.200012,632.200012,80
20-01-2014,635.049988,639,633.099976,638,638,92
21-01-2014,641,641,636.849976,638,638,333
22-01-2014,635.049988,641.900024,635.049988,640.349976,640.349976,294
23-01-2014,640,643.849976,640,643.450012,643.450012,378
24-01-2014,641.049988,641.049988,633.049988,633.5,633.5,889
27-01-2014,633.299988,633.299988,623,623.549988,623.549988,639
28-01-2014,630,634.299988,618.099976,622,622,408
29-01-2014,623,626,622.299988,624.5,624.5,249
30-01-2014,622.099976,622.099976,612.049988,613.950012,613.950012,1071
31-01-2014,616,618.299988,616,618,618,167
03-02-2014,618.5,622.5,612.200012,614.900024,614.900024,721
04-02-2014,605,609.900024,604,608.900024,608.900024,865
05-02-2014,610,611,606,611,611,304
06-02-2014,612,615,606,612.900024,612.900024,377
07-02-2014,616,619,613.5,615,615,112
10-02-2014,621,640,611,614.75,614.75,501
11-02-2014,614,619,613.049988,617,617,265
12-02-2014,621,622,615,616.150024,616.150024,54
13-02-2014,616.900024,618,607.099976,610.450012,610.450012,366
14-02-2014,606,615.900024,605,615.650024,615.650024,332
17-02-2014,615,636,614,622.150024,622.150024,187
18-02-2014,619,623,616.099976,618.5,618.5,212
19-02-2014,622,622,619.25,619.25,619.25,118
20-02-2014,630.900024,630.900024,613.849976,616.099976,616.099976,935
21-02-2014,620,622.900024,620,621.049988,621.049988,24
24-02-2014,622.099976,626.5,622,624.450012,624.450012,183
25-02-2014,633,633,624.900024,627.849976,627.849976,395
26-02-2014,628,633.450012,626.150024,632.700012,632.700012,439
28-02-2014,633,638,633,636.200012,636.200012,303
03-03-2014,635,636.150024,625.299988,628.5,628.5,345
04-03-2014,644.900024,650,632,635.599976,635.599976,2142
05-03-2014,639.049988,641,636,640,640,6281
06-03-2014,640,647.5,640,646.150024,646.150024,872
07-03-2014,646,660.950012,646,659.650024,659.650024,5040
10-03-2014,657,661,650.099976,655.950012,655.950012,1142
11-03-2014,658,659.900024,648.150024,650,650,1333
12-03-2014,650.5,654,647,652,652,369
13-03-2014,651.049988,654,647.299988,649.150024,649.150024,309
14-03-2014,649.150024,656,645.400024,651.150024,651.150024,330
18-03-2014,656,658.099976,651,653,653,270
19-03-2014,653,654.900024,645.599976,651,651,1665
20-03-2014,651,652.5,648,648.5,648.5,2306
21-03-2014,654,670,648,648.75,648.75,682
22-03-2014,null,null,null,null,null,null
24-03-2014,654,660,654,658.450012,658.450012,1219
25-03-2014,655.099976,660,655,658.200012,658.200012,194
26-03-2014,661,662.950012,657.200012,658.049988,658.049988,102
27-03-2014,661,665,660.099976,661.950012,661.950012,580
28-03-2014,650,669.900024,649.099976,667.299988,667.299988,1201
31-03-2014,670.950012,675.450012,669,670.450012,670.450012,940
01-04-2014,668,675.950012,668,671.799988,671.799988,869
02-04-2014,669,683,669,676.049988,676.049988,1531
03-04-2014,671.049988,674.900024,671.049988,673.549988,673.549988,506
04-04-2014,670,674,670,672,672,1001
07-04-2014,671,672,666.049988,670.049988,670.049988,331
09-04-2014,670.950012,680,670,679,679,4151
10-04-2014,679.099976,684,679.099976,681.099976,681.099976,253
11-04-2014,680,681,675,676.849976,676.849976,370
15-04-2014,676.150024,680,670,678.599976,678.599976,368
16-04-2014,674,680,671,671.02002,671.02002,326
17-04-2014,672.299988,679,672.299988,677.97998,677.97998,164
21-04-2014,675.099976,683,675.099976,683,683,254
22-04-2014,683.5,685.599976,682,682.090027,682.090027,102
23-04-2014,682,687.099976,680,685,685,392
24-04-2014,null,null,null,null,null,null
25-04-2014,683,685,681.650024,681.700012,681.700012,696
28-04-2014,681,683,677.099976,679.75,679.75,418
29-04-2014,680,681,672.299988,679.5,679.5,2480
30-04-2014,674.049988,680,666,671.400024,671.400024,1885
02-05-2014,675.049988,675.049988,670.200012,672.5,672.5,474
05-05-2014,680,680,669.099976,673.099976,673.099976,1043
06-05-2014,670.049988,677,670.049988,673.049988,673.049988,67
07-05-2014,674.5,677,668,670.299988,670.299988,266
08-05-2014,670,670,666,668.049988,668.049988,174
09-05-2014,671,695,671,689.75,689.75,5475
12-05-2014,695,706,692.099976,704.599976,704.599976,7676
13-05-2014,705,717,705,709.200012,709.200012,7655
14-05-2014,718.200012,718.200012,710,715.75,715.75,6419
15-05-2014,687,718,687,716.549988,716.549988,6400
16-05-2014,716.549988,760,716.549988,722.599976,722.599976,8230
19-05-2014,735,736.5,723.299988,725.950012,725.950012,5356
20-05-2014,730,734.700012,727.049988,728.049988,728.049988,1586
21-05-2014,734,734,726.900024,731.950012,731.950012,1235
22-05-2014,732,739,730,733.799988,733.799988,1058
23-05-2014,729,738.200012,726.599976,737.099976,737.099976,2419
26-05-2014,746,749.950012,723,736,736,2252
27-05-2014,734,736,725.700012,730.799988,730.799988,2404
28-05-2014,730.099976,735.349976,729,733.450012,733.450012,2009
29-05-2014,731,734,728.099976,730.299988,730.299988,3212
30-05-2014,729,729,722.5,723.599976,723.599976,781
02-06-2014,729,770,729,739.400024,739.400024,463
03-06-2014,740,747,738,746.25,746.25,2764
04-06-2014,743,748,741.049988,744.599976,744.599976,1341
05-06-2014,745,753,741,752.900024,752.900024,1146
06-06-2014,752.5,765,752.5,761.599976,761.599976,321
09-06-2014,758.25,778,758.25,775,775,2706
10-06-2014,null,null,null,null,null,null
11-06-2014,769,778,767.099976,774.650024,774.650024,1007
12-06-2014,770.099976,773,765,770.650024,770.650024,332
13-06-2014,774,774,756.099976,762.5,762.5,541
16-06-2014,760,762,752.099976,761.349976,761.349976,1518
17-06-2014,760.950012,769.900024,760.049988,769.900024,769.900024,390
18-06-2014,766.599976,771,762.049988,764.599976,764.599976,1419
19-06-2014,758.849976,764,757,761.950012,761.950012,223
20-06-2014,758,763,755.549988,759,759,298
23-06-2014,759,761.900024,752,755.049988,755.049988,738
24-06-2014,762,765,761,763.900024,763.900024,159
25-06-2014,764,764.5,760,761,761,1035
26-06-2014,675.549988,779.950012,675.549988,756.099976,756.099976,473
27-06-2014,759.400024,759.400024,755,757.799988,757.799988,282
30-06-2014,759,766.900024,759,766.049988,766.049988,906
01-07-2014,765,772,765,768,768,844
02-07-2014,771,779.900024,770,776.299988,776.299988,4038
03-07-2014,778,778,774.099976,776.900024,776.900024,32
04-07-2014,777,780,769.5,776.450012,776.450012,12467
07-07-2014,780,784.400024,780,783.950012,783.950012,914
08-07-2014,780.049988,784.900024,768,772.150024,772.150024,2889
09-07-2014,783.200012,829.450012,762,766,766,1520
10-07-2014,767,779,755,762.150024,762.150024,3474
11-07-2014,764,765.900024,750,751.299988,751.299988,1056
14-07-2014,754,754.799988,750,753.5,753.5,651
15-07-2014,755,759,751,758.900024,758.900024,184
16-07-2014,751.5,769.150024,751.5,768.400024,768.400024,825
17-07-2014,769,770.650024,767.75,769.150024,769.150024,603
18-07-2014,771,774.900024,766.599976,772.900024,772.900024,410
21-07-2014,777,783.700012,772.150024,775.5,775.5,835
22-07-2014,779,783.900024,775.150024,782.200012,782.200012,469
23-07-2014,781,786.5,778.5,786.400024,786.400024,1423
24-07-2014,780,790,775,787.950012,787.950012,642
25-07-2014,788,788.299988,779.900024,784.799988,784.799988,1336
28-07-2014,780,785,779,782.200012,782.200012,288
30-07-2014,779,790,778.400024,783.099976,783.099976,433
31-07-2014,786,789.700012,779.299988,779.400024,779.400024,301
01-08-2014,785,785,770,773.799988,773.799988,2734
04-08-2014,778,778,773,776,776,186
05-08-2014,777,784.900024,773,784.25,784.25,325
06-08-2014,781.849976,781.900024,774,779.049988,779.049988,208
07-08-2014,775,778.5,770,772.099976,772.099976,384
08-08-2014,760,768.5,760,767.25,767.25,1125
11-08-2014,771,773.900024,768,771.599976,771.599976,219
12-08-2014,772.450012,782,772.450012,779.950012,779.950012,755
13-08-2014,780,784.799988,777,783.049988,783.049988,590
14-08-2014,785,788.900024,783.099976,788.299988,788.299988,580
18-08-2014,787,794.900024,787,792.900024,792.900024,512
19-08-2014,778,798.900024,778,797.549988,797.549988,559
20-08-2014,800,803.5,795,795.950012,795.950012,365
21-08-2014,799.700012,799.700012,799.700012,799.700012,799.700012,11
22-08-2014,796,804,793.099976,800.299988,800.299988,1743
25-08-2014,799,804.200012,797.5,798.799988,798.799988,985
26-08-2014,802,802,796.5,799.900024,799.900024,329
27-08-2014,799,807.700012,799,802.349976,802.349976,785
28-08-2014,805,807,799.599976,803.25,803.25,37
01-09-2014,809,814.900024,809,812.650024,812.650024,249
02-09-2014,810,819.25,808.5,818.900024,818.900024,355
03-09-2014,820,824.5,817.5,822.5,822.5,524
04-09-2014,820.5,820.5,813.049988,816.549988,816.549988,741
05-09-2014,818,819,814.599976,816,816,193
08-09-2014,818,826.5,818,825.849976,825.849976,1382
09-09-2014,825,825,820.5,825,825,325
10-09-2014,820,825.700012,818.700012,825.099976,825.099976,683
11-09-2014,835,920,816,823.049988,823.049988,2697
12-09-2014,817.5,829.900024,816.450012,822.099976,822.099976,611
15-09-2014,817,819.900024,812,812.25,812.25,1934
16-09-2014,812.25,812.25,800.049988,803.299988,803.299988,511
17-09-2014,804,807,802,805.900024,805.900024,1570
18-09-2014,802.5,820.549988,802.5,820,820,1315
19-09-2014,819,823.150024,819,821.450012,821.450012,1330
22-09-2014,820,826.349976,816,826.349976,826.349976,546
23-09-2014,826,826,813.349976,814.549988,814.549988,712
24-09-2014,814,817,805.099976,811.299988,811.299988,295
25-09-2014,806,809.849976,799,803.400024,803.400024,1412
26-09-2014,804.900024,811,797,809.25,809.25,624
29-09-2014,809,810,806.900024,806.950012,806.950012,851
30-09-2014,807,816,800.75,808.849976,808.849976,287
01-10-2014,807,810.900024,806,807,807,42
07-10-2014,805,808.849976,789,793.700012,793.700012,1416
08-10-2014,799,799.799988,792.049988,799.799988,799.799988,139
09-10-2014,802,807,800.049988,804.549988,804.549988,154
10-10-2014,806,806,793,793.299988,793.299988,2083
13-10-2014,786,799,780,797,797,1708
14-10-2014,797,800,794.950012,796,796,456
15-10-2014,null,null,null,null,null,null
16-10-2014,797.950012,797.950012,782.5,787.900024,787.900024,1081
17-10-2014,787,792.950012,782.349976,789.049988,789.049988,1396
20-10-2014,802.5,803.5,792.549988,795.799988,795.799988,1218
21-10-2014,800,810,798.5,809,809,426
22-10-2014,805,808,802.099976,807,807,436
27-10-2014,810.049988,812,807.5,807.5,807.5,797
28-10-2014,807.5,813,807.5,810,810,2179
29-10-2014,811,816.950012,810,816.400024,816.400024,667
30-10-2014,816,829,813.549988,828.150024,828.150024,2638
31-10-2014,828.200012,841.549988,828.200012,840.450012,840.450012,570
03-11-2014,850,850,840.049988,841.849976,841.849976,1433
05-11-2014,842,849.950012,841.849976,848.950012,848.950012,980
07-11-2014,841.099976,850,841.099976,846.25,846.25,372
10-11-2014,849.799988,850,842,842,842,362
11-11-2014,848,853.700012,843.049988,843.049988,843.049988,87
12-11-2014,848,853,847.099976,847.099976,847.099976,1308
13-11-2014,848.5,851,842.099976,844.299988,844.299988,749
14-11-2014,850,850,846,849.599976,849.599976,106
17-11-2014,845,852.099976,845,850.349976,850.349976,468
18-11-2014,852,853,850,850,850,451
19-11-2014,850.5,854.5,845.049988,849.200012,849.200012,466
20-11-2014,849,849,844.75,847.25,847.25,1303
21-11-2014,848,857.5,848,855.400024,855.400024,392
24-11-2014,858,862,857,860.349976,860.349976,657
25-11-2014,861,861,853.75,856.400024,856.400024,800
26-11-2014,854,859.900024,853.950012,857.950012,857.950012,182
27-11-2014,860,861,850,859.150024,859.150024,3697
28-11-2014,864.849976,871.299988,864.849976,870.150024,870.150024,519
01-12-2014,900,900,864.049988,865.150024,865.150024,1216
02-12-2014,866,867,861.049988,862.150024,862.150024,1152
03-12-2014,864,871.400024,857.349976,863.099976,863.099976,823
04-12-2014,871,871,864.549988,866.450012,866.450012,432
05-12-2014,869,881,861.099976,865.200012,865.200012,2012
08-12-2014,865.5,865.900024,854.200012,855.400024,855.400024,1131
09-12-2014,859,860,844,846.25,846.25,2144
10-12-2014,845,851,844,849.75,849.75,906
11-12-2014,848,848,830.299988,836.799988,836.799988,1687
12-12-2014,841.349976,845,834,839.150024,839.150024,736
15-12-2014,842,842,831.549988,833.450012,833.450012,530
16-12-2014,831,834.450012,819,820.400024,820.400024,3353
17-12-2014,820,821.400024,807.099976,819.599976,819.599976,7581
18-12-2014,824.75,827,819,825.700012,825.700012,1199
19-12-2014,829.900024,837.299988,829.900024,834.349976,834.349976,971
22-12-2014,836.5,846.700012,832,840.5,840.5,1179
23-12-2014,839.099976,847.049988,835,838.599976,838.599976,220
24-12-2014,835.150024,839,828,832.700012,832.700012,337
26-12-2014,835,838,824,830.900024,830.900024,1231
29-12-2014,835,835.450012,830.900024,835,835,421
30-12-2014,836,836,831,834,834,36
31-12-2014,834,841,832.299988,838.950012,838.950012,325
01-01-2015,835,839.900024,834.900024,839.75,839.75,689
02-01-2015,840,851.700012,840,847.700012,847.700012,893
05-01-2015,850,854.299988,843.150024,844.950012,844.950012,2751
06-01-2015,843,843,823,823,823,3145
07-01-2015,826,828.5,819,823.799988,823.799988,2287
08-01-2015,826.5,834,822.5,832.900024,832.900024,410
09-01-2015,835,839.900024,828,839.900024,839.900024,1075
12-01-2015,839,844,832.700012,842.849976,842.849976,941
13-01-2015,845,845,837,839.5,839.5,674
14-01-2015,838,839.950012,831.950012,838.75,838.75,531
15-01-2015,841.5,860.099976,840,856.400024,856.400024,4071
16-01-2015,855,861.900024,855,861.650024,861.650024,720
19-01-2015,863,865,861,864.25,864.25,1359
20-01-2015,865,878.700012,865,878.700012,878.700012,2078
21-01-2015,878,884,875.049988,883.450012,883.450012,1255
22-01-2015,880,889,880,886.400024,886.400024,2292
23-01-2015,890,895,886.099976,891.900024,891.900024,853
27-01-2015,895,900,890.099976,899.049988,899.049988,1535
28-01-2015,897.5,906,890,898.950012,898.950012,8311
29-01-2015,900,904.450012,890.5,900.549988,900.549988,1451
30-01-2015,905,905,890.049988,893.049988,893.049988,1929
02-02-2015,893,898.299988,885.650024,892.450012,892.450012,1173
03-02-2015,894,895,881.349976,885.25,885.25,2027
04-02-2015,890,890,881.849976,883.950012,883.950012,1229
05-02-2015,887,894,878.099976,881.950012,881.950012,543
06-02-2015,880,884,876.299988,881.650024,881.650024,594
09-02-2015,875,875,864.5,865.5,865.5,1635
10-02-2015,866,876.950012,860,866.849976,866.849976,3765
11-02-2015,870,879.900024,867.299988,873.25,873.25,649
12-02-2015,874,884.950012,870.150024,880.549988,880.549988,851
13-02-2015,885,893.950012,884.099976,893.25,893.25,796
16-02-2015,891,896,889,892,892,910
18-02-2015,890.25,899,887,897.75,897.75,737
19-02-2015,898.25,900,884.25,898,898,658
20-02-2015,892,899,886,888.5,888.5,270
23-02-2015,893,893,875,878,878,618
24-02-2015,877,883.75,877,880.5,880.5,702
25-02-2015,885.75,887,875,876.75,876.75,1645
26-02-2015,880,880.5,871,872,872,1112
27-02-2015,875,889,875,888.5,888.5,854
28-02-2015,null,null,null,null,null,null
02-03-2015,899,905,890.5,899.75,899.75,328
03-03-2015,891,904.5,890,899.5,899.5,709
04-03-2015,906,909.75,889,891.5,891.5,877
05-03-2015,898,898,887,892.5,892.5,196
09-03-2015,888,891.75,875.5,878.75,878.75,1245
10-03-2015,883.5,883.5,870.75,876,876,1018
11-03-2015,878,880,872.25,875.25,875.25,597
12-03-2015,880,883,875.5,876.75,876.75,1336
13-03-2015,884.5,884.5,864.25,866.75,866.75,3845
16-03-2015,900,900,855,871.25,871.25,1114
17-03-2015,875,879,868,875.75,875.75,518
18-03-2015,874,874.25,870.5,872.25,872.25,78
19-03-2015,878,880,864,868.5,868.5,962
20-03-2015,868,868,860.75,861.5,861.5,441
23-03-2015,867,868,858,858.5,858.5,227
24-03-2015,864,867,856.5,861,861,4110
25-03-2015,862,864,856.25,859,859,224
26-03-2015,857.5,860,840,844,844,6411
27-03-2015,851,855,832,838.25,838.25,2066
30-03-2015,845,852.75,840.5,850.75,850.75,1576
31-03-2015,852,856,846,849.75,849.75,1116
01-04-2015,852,862.75,848,861.75,861.75,652
06-04-2015,861.75,869.75,858,869.25,869.25,203
07-04-2015,870,875,864.25,869,869,1338
08-04-2015,872,874,868.25,872,872,511
09-04-2015,875,879.5,872,878.75,878.75,614
10-04-2015,880,881,874,880,880,886
13-04-2015,900,900,877,881.25,881.25,100
15-04-2015,881,886,870.5,876.75,876.75,376
16-04-2015,877,877,869,872,872,329
17-04-2015,875,875.75,861,864.5,864.5,754
20-04-2015,865,880,851,852.25,852.25,821
21-04-2015,859,859,840,842,842,1313
22-04-2015,846,849.5,834,844.25,844.25,946
23-04-2015,847,851,839,844,844,590
24-04-2015,841.25,844,835,839,839,1692
27-04-2015,840,840,823,826.75,826.75,1095
28-04-2015,828,838,824.5,834.5,834.5,1162
29-04-2015,832.75,837,827,831.5,831.5,1014
30-04-2015,827,830,820.25,828,828,5273
04-05-2015,830,839.75,830,836.330017,836.330017,507
05-05-2015,836.75,837,828.099976,834.51001,834.51001,306
06-05-2015,837.25,837.25,812.5,813.869995,813.869995,2982
07-05-2015,815,818.5,805.119995,809.440002,809.440002,2493
08-05-2015,813,825,813,820.919983,820.919983,818
11-05-2015,825,844.950012,825,837.059998,837.059998,1173
12-05-2015,831,833,819,821.320007,821.320007,1980
13-05-2015,822,830.75,817.5,829.26001,829.26001,636
14-05-2015,827.900024,834,820,827.780029,827.780029,1440
15-05-2015,827,836,827,834.330017,834.330017,243
18-05-2015,832,842.450012,832,840.669983,840.669983,427
19-05-2015,837,844.900024,833.5,839.929993,839.929993,517
20-05-2015,838,845,838,844,844,256
21-05-2015,845.48999,846,840,845.890015,845.890015,208
22-05-2015,846.969971,848.380005,842.51001,844.590027,844.590027,435
25-05-2015,847.98999,847.98999,837.700012,839.830017,839.830017,109
26-05-2015,839,840,830.5,838.409973,838.409973,444
27-05-2015,835,837.98999,832.01001,835,835,230
28-05-2015,838,839,831.5,837.98999,837.98999,200
29-05-2015,837,848,837,847.190002,847.190002,318
01-06-2015,845,851,842,846.799988,846.799988,1757
02-06-2015,852,854.5,830.51001,838.539978,838.539978,2672
03-06-2015,839,839,818,821.380005,821.380005,1928
04-06-2015,822,827.700012,814.099976,820.960022,820.960022,1639
05-06-2015,823,828.150024,818,819.710022,819.710022,1601
08-06-2015,826,826,811,813.400024,813.400024,1311
09-06-2015,813,820,807.5,810.77002,810.77002,2343
10-06-2015,814,819.890015,810,817.059998,817.059998,2774
11-06-2015,820,824,803,805.109985,805.109985,1506
12-06-2015,803,808.48999,802,807.419983,807.419983,1106
15-06-2015,810,812.900024,802.5,809.590027,809.590027,535
16-06-2015,809.590027,814.900024,804.049988,811.179993,811.179993,999
17-06-2015,810,820,810,816.710022,816.710022,429
18-06-2015,819,824,818.419983,822.5,822.5,203
19-06-2015,825,829.98999,825,829.75,829.75,804
22-06-2015,830,843.98999,829,840.200012,840.200012,652
23-06-2015,843,844,838,841.840027,841.840027,2488
24-06-2015,841,850,840.200012,842.219971,842.219971,1429
25-06-2015,840.099976,847.390015,837.01001,845.140015,845.140015,1209
26-06-2015,845,850,839.01001,847.659973,847.659973,1010
29-06-2015,832.25,837,825.049988,836.97998,836.97998,795
30-06-2015,838,844,834.349976,840.960022,840.960022,1535
01-07-2015,841,854,841,852.570007,852.570007,452
02-07-2015,851,856.26001,847,851.359985,851.359985,525
03-07-2015,860,860,849,853.330017,853.330017,905
06-07-2015,850,862.890015,844.51001,860.77002,860.77002,2290
07-07-2015,857,861.98999,855.099976,855.549988,855.549988,424
08-07-2015,855,855,842,849.609985,849.609985,1109
09-07-2015,848,852,841.099976,845.570007,845.570007,794
10-07-2015,848,849,840.109985,846.47998,846.47998,571
13-07-2015,846.47998,855,844,850.450012,850.450012,763
14-07-2015,852,857,848,852.22998,852.22998,817
15-07-2015,855,860,855,859.47998,859.47998,906
16-07-2015,861,869.48999,860.25,866.349976,866.349976,1122
17-07-2015,867,874.789978,867,871.820007,871.820007,1517
20-07-2015,874,875,865,867.23999,867.23999,2081
21-07-2015,870,872,859.070007,860.409973,860.409973,802
22-07-2015,862.48999,871,862.47998,871,871,269
23-07-2015,871.5,876.5,864.109985,865.200012,865.200012,1147
24-07-2015,867.98999,868.840027,862,862,862,240
27-07-2015,861,861,845.01001,848,848,993
28-07-2015,852,852,844.599976,849.890015,849.890015,524
29-07-2015,849.450012,853.900024,842.559998,846,846,1031
30-07-2015,853,855,847.51001,853.450012,853.450012,580
31-07-2015,855,865,850.01001,862.380005,862.380005,582
03-08-2015,865,866.98999,860.570007,862.609985,862.609985,504
04-08-2015,867,868.700012,856,865.73999,865.73999,795
05-08-2015,852.419983,869.700012,843,864.619995,864.619995,338
06-08-2015,868,870,865,868,868,605
07-08-2015,870,872.900024,865.01001,867.400024,867.400024,373
10-08-2015,870,873.98999,858.5,863.929993,863.929993,259
11-08-2015,866,866,856.099976,857.710022,857.710022,154
12-08-2015,856,856,843.200012,847.76001,847.76001,2065
13-08-2015,855,855,846.01001,847.960022,847.960022,561
14-08-2015,852,864.72998,848,862.02002,862.02002,1652
17-08-2015,861,861.429993,851,860.679993,860.679993,409
18-08-2015,861.75,861.75,851.51001,854.599976,854.599976,345
19-08-2015,854.960022,860.25,849,853.570007,853.570007,530
20-08-2015,857,857.97998,840.609985,846.219971,846.219971,772
21-08-2015,843.200012,847,834,840.409973,840.409973,1756
24-08-2015,820.25,838.98999,788,794.190002,794.190002,9959
25-08-2015,808,809.859985,777,800.320007,800.320007,5343
26-08-2015,801.849976,806.48999,790.049988,795,795,2332
27-08-2015,798.650024,808.98999,797.109985,807.109985,807.109985,973
28-08-2015,808,817.890015,808,810.940002,810.940002,506
31-08-2015,809.969971,815.48999,805,806.969971,806.969971,860
01-09-2015,805,805,787.109985,796.900024,796.900024,1846
02-09-2015,800,800.840027,781.609985,783.52002,783.52002,1751
03-09-2015,783.5,796.950012,783.5,794.48999,794.48999,912
04-09-2015,787,788.98999,773.099976,778.679993,778.679993,4791
07-09-2015,781,795,765,767.599976,767.599976,3898
08-09-2015,768,781.97998,767.099976,780,780,1664
09-09-2015,787,794.5,780,793.900024,793.900024,2060
10-09-2015,788.599976,791.75,780,786.650024,786.650024,7384
11-09-2015,788,796.97998,788,789.809998,789.809998,667
14-09-2015,788,797,788,795.880005,795.880005,541
15-09-2015,790.5,797,790,791.780029,791.780029,432
16-09-2015,795,799.880005,793,797.26001,797.26001,1537
18-09-2015,802,817.5,800,805,805,3110
21-09-2015,804,805.98999,800.150024,803.669983,803.669983,1071
22-09-2015,807.5,809,785.549988,789,789,930
23-09-2015,787.400024,795.98999,785,792.039978,792.039978,2516
24-09-2015,795,815,791.049988,803.5,803.5,1616
28-09-2015,795,797,787,791,791,748
29-09-2015,785,800,777.150024,791.619995,791.619995,2300
30-09-2015,795,802.5,793.099976,801.23999,801.23999,447
01-10-2015,805,807.799988,800,804.049988,804.049988,586
05-10-2015,805,819.900024,805,816.900024,816.900024,882
06-10-2015,820,824.950012,816.75,821.130005,821.130005,782
07-10-2015,816,828,816,824.909973,824.909973,2126
08-10-2015,820.01001,825,817.52002,821,821,398
09-10-2015,823,830.900024,821.77002,826.51001,826.51001,788
12-10-2015,829.98999,831,820,822.679993,822.679993,653
13-10-2015,825,825.200012,817,819.640015,819.640015,545
14-10-2015,821.650024,822,812.109985,818.289978,818.289978,2874
15-10-2015,822,827.23999,821.5,825.090027,825.090027,294
16-10-2015,824,833.719971,820.51001,831.72998,831.72998,402
19-10-2015,832,837.890015,832,837.080017,837.080017,218
20-10-2015,830,837.75,808,835.090027,835.090027,1530
21-10-2015,836.900024,838.400024,830,831.940002,831.940002,920
23-10-2015,835,840,834.52002,836.659973,836.659973,450
26-10-2015,835.609985,840,830.5,832.159973,832.159973,3647
27-10-2015,833,833,828.109985,831.909973,831.909973,1847
28-10-2015,831,831,822.960022,825.179993,825.179993,401
29-10-2015,827,829.840027,820.820007,824.400024,824.400024,221
30-10-2015,826,838.5,810.5,824.030029,824.030029,6017
02-11-2015,822.950012,822.950012,810.5,814.679993,814.679993,1178
03-11-2015,816,821.039978,815.01001,819.77002,819.77002,355
04-11-2015,820,824.97998,814.219971,817.299988,817.299988,444
05-11-2015,817.01001,817.01001,806.01001,809.450012,809.450012,617
06-11-2015,811,812.969971,805,811.969971,811.969971,858
09-11-2015,797,805.900024,790,800.419983,800.419983,4840
10-11-2015,802,802,790,794.320007,794.320007,1868
13-11-2015,794.76001,794.76001,785.099976,788.690002,788.690002,966
16-11-2015,788,794.900024,781.200012,792.340027,792.340027,1754
17-11-2015,793,799,788,797.76001,797.76001,1436
18-11-2015,795,795.98999,783,785.440002,785.440002,2506
19-11-2015,787,797,787,796.440002,796.440002,253
20-11-2015,795,802,793.01001,796.969971,796.969971,763
23-11-2015,796.01001,799.900024,794.119995,797.809998,797.809998,408
24-11-2015,795,799.890015,790.650024,793.440002,793.440002,227
26-11-2015,791,799.400024,791,795.719971,795.719971,349
27-11-2015,798.099976,803.890015,793.609985,803.559998,803.559998,402
30-11-2015,804,805,801,802.900024,802.900024,309
01-12-2015,804,806.5,801,802.950012,802.950012,295
02-12-2015,805,807,800,803.830017,803.830017,1936
03-12-2015,802,802,793,795.840027,795.840027,418
04-12-2015,793.099976,795.890015,786.01001,789.849976,789.849976,1255
07-12-2015,791.900024,793.98999,785.130005,790.27002,790.27002,488
08-12-2015,788,790,781,783.280029,783.280029,835
09-12-2015,782.909973,782.909973,771.650024,774.859985,774.859985,1122
10-12-2015,776,780,773,780,780,800
11-12-2015,779.98999,780.98999,769.099976,771.02002,771.02002,1300
14-12-2015,771,785.849976,765.200012,779,779,8811
15-12-2015,778,778.900024,770.109985,778.27002,778.27002,536
16-12-2015,780,786.5,780,780.75,780.75,580
17-12-2015,789,793.98999,782.609985,792.330017,792.330017,968
18-12-2015,790,792.099976,787,788.900024,788.900024,481
21-12-2015,788,793.5,785.400024,792.200012,792.200012,639
22-12-2015,788,795,784,788.809998,788.809998,2089
23-12-2015,791,795,791,793.25,793.25,197
24-12-2015,794,796,792.299988,794.080017,794.080017,153
28-12-2015,797,798.98999,795.01001,797.98999,797.98999,567
29-12-2015,799,802,793.51001,800.530029,800.530029,2145
30-12-2015,802,802,799,800.200012,800.200012,154
31-12-2015,802.98999,805,796.200012,801.73999,801.73999,192
01-01-2016,803,807.98999,800,805.340027,805.340027,389
04-01-2016,803,808.98999,788.200012,792.630005,792.630005,803
05-01-2016,795,795,787.109985,789.919983,789.919983,414
06-01-2016,791,793,784,785.590027,785.590027,560
07-01-2016,785,785,767,769.340027,769.340027,3058
08-01-2016,772,775.650024,769,770.73999,770.73999,2666
11-01-2016,767.349976,771.48999,760.099976,768.109985,768.109985,3688
12-01-2016,768,768,759.51001,761.940002,761.940002,1773
13-01-2016,763,769,750,765.909973,765.909973,2465
14-01-2016,765.5,768.900024,754.900024,763.140015,763.140015,1541
15-01-2016,763,765,754,756.169983,756.169983,1814
18-01-2016,757,757,744.5,746.570007,746.570007,3987
19-01-2016,746.859985,754,743,750.369995,750.369995,1227
20-01-2016,750,750,734,740.719971,740.719971,3542
